CSDFFP001 - Country Style - 5379 Old Highway 2, Shannonville;Country Style;5379 Old Highway 2;Shannonville;
CSDFFP002 - Country Style - 242 Main Street, Bath;Country Style;242 Main Street;Bath;
CSDGAS003 - Country Style - Southview Gas King - 2610 16 Ave. S., Lethbridge;Country Style;2610 16 Avenue South;Lethbridge;
CSDGLO003 - Country Style - 140 Commander Boulevard, Scarborough;Country Style;140 Commander Boulevard;Scarborough;
CSDGLO008 - Country Style - 1400 Wellington Street East, Aurora;Country Style;1400 Wellington Street East;Aurora;
CSDGLO009 - Country Style - 1 Community Centre Lane, Aurora;Country Style;1 Community Centre Lane;Aurora;
CSDGLO011 - Country Style - 156 Centennial Park Road, Etobicoke;Country Style;156 Centennial Park Road;Etobicoke;
CSDGLO016 - Country Style - 350 16th Avenue, Richmond Hill;Country Style;350 16th Avenue;Richmond Hill;
CSDGLO017 - Country Style - 1300 Elgin Mills Road, Richmond Hill;Country Style;1300 Elgin Mills Road;Richmond Hill;
CSDGLO018 - Country Style - 43 Church St S, Richmond Hill;Country Style;43 Church St S;Richmond Hill;
CSDGLO019 - Country Style - 70 Old Colony Road, Richmond Hill;Country Style;70 Old Colony Road;Richmond Hill;
CSDGLO020 - Country Style - 311 Valleymede Drive, Richmond Hill;Country Style;311 Valleymede Drive;Richmond Hill;
CSDGLO021 - Country Style - 1914B Mount Albert Road, Sharon (East Gwillimbury);Country Style;1914B Mount Albert Road;Sharon (East Gwillimbury);
CSDGLO023 - Country Style - 471 West Park Avenue, Bradford;Country Style;471 West Park Avenue;Bradford;
CSDGLO025 - Country Style - Bob Fallis Sport Centre - 2961 Sideroad 10, Bradford;Country Style;2961 Sideroad 10;Bradford;
CSDGLO026 - Country Style - Downsview Arena - 1633 Wilson Ave., Toronto;Country Style;1633 Wilson Avenue;Toronto;
CSDGLO027 - Country Style - Fenside Arena - 30 Slidell Cres., Toronto;Country Style;30 Slidell Crescent;Toronto;
CSDGLO028 - Country Style - Herb. H. Carnegie Centenial CC - 580 Finch Ave. West, Toronto;Country Style;580 Finch Ave. West;Toronto;
CSDGUL001 - Country Style - Gulf Petroleum Station - 4493 London Line, Wyoming;Country Style;4493 London Line;Wyoming;
CSDHSK025 - Country Style - Husky Gas Station - 7965 Mississauga Road, Brampton;Country Style;7965 Mississauga Road;Brampton;
CSDIND027 - Country Style - 4726 Bank St, Gloucester;Country Style;4726 Bank St;Gloucester;
CSDIND028 - Country Style - 2955 Hwy. 43, Kemptville;Country Style;2955 Hwy. 43;Kemptville;
CSDIND031 - Country Style - 5 Main St E, Milton;Country Style;5 Main St E;Milton;
CSDIND036 - Country Style - 211 King St, Eldee;Country Style;211 King St;Eldee;
CSDIND041 - Country Style - 740 Dufferin St, Toronto;Country Style;740 Dufferin St;Toronto;
CSDIND045 - Country Style - 2692 Hwy. 12 PO Box 66, Brechin;Country Style;2692 Hwy. 12 PO Box 66;Brechin;
CSDIND046 - Country Style - 229 Rorke Ave, Haileybury;Country Style;229 Rorke Ave;Haileybury;
CSDIND052 - Country Style - 22766 Woodbine Ave, Keswick;Country Style;22766 Woodbine Ave;Keswick;
CSDIND053 - Country Style - #1 - 1515 King Road, King City;Country Style;#1 - 1515 King Road;King City;
CSDIND054 - Country Style - 169 Front St, Sturgeon Falls;Country Style;169 Front St;Sturgeon Falls;
CSDIND063 - Country Style - 38 Main Street, Coldwater;Country Style;38 Main Street;Coldwater;
CSDIND069 - Country Style - 653 Parkhill R W, Peterborough;Country Style;653 Parkhill R W;Peterborough;
CSDIND076 - Country Style - 2317 St. Clair Ave W, Toronto;Country Style;2317 St. Clair Ave W;Toronto;
CSDIND086 - Country Style - 705 Queen Street East, Toronto;Country Style;705 Queen Street East;Toronto;
CSDIND087 - Country Style - 1644 Dufferin Avenue, Wallaceburg;Country Style;1644 Dufferin Avenue;Wallaceburg;
CSDIND091 - Country Style - 2534 Bayview Ave, Toronto;Country Style;2534 Bayview Ave;Toronto;
CSDIND095 - Country Style - 313 Christina Street North, Sarnia;Country Style;313 Christina Street North;Sarnia;
CSDIND101 - Country Style - 213 Wellesley St E, Toronto;Country Style;213 Wellesley St E;Toronto;
CSDIND102 - Country Style - 40 Elm Street, Sudbury;Country Style;40 Elm Street;Sudbury;
CSDIND107 - Country Style - 992 Airport Road, North Bay;Country Style;992 Airport Road;North Bay;
CSDIND112 - Country Style - 3520 Petawawa Boulevard, Petawawa;Country Style;3520 Petawawa Boulevard;Petawawa;
CSDIND113 - Country Style - 1382 Killarney Beach Road, Innisfil;Country Style;1382 Killarney Beach Road;Innisfil;
CSDIND114 - Country Style - #6 - 3635 Cawthra Road, Mississauga;Country Style;#6 - 3635 Cawthra Road;Mississauga;
CSDIND119 - Country Style - #151 - 14800 Yonge Street , Aurora;Country Style;#151 - 14800 Yonge Street;Aurora;
CSDIND122 - Country Style - 999697 Highway 11 North, Thornloe;Country Style;999697 Highway 11 North;Thornloe;
CSDIND128 - Country Style - 550 Finch Avenue, Pickering;Country Style;550 Finch Avenue;Pickering;
CSDIND130 - Country Style - 207 Wellington Street West, Sault Ste Marie;Country Style;207 Wellington Street West;Sault Ste Marie;
CSDIND136 - Country Style - 89 Wellington Street South, Drayton;Country Style;89 Wellington Street South;Drayton;
CSDIND137 - Country Style - 4354 St. Clair Parkway, Port Lambton;Country Style;4354 St. Clair Parkway;Port Lambton;
CSDIND140 - Country Style - 5566 Osgoode Main Street, Osgoode;Country Style;5566 Osgoode Main Street;Osgoode;
CSDIND147 - Country Style - 251 County Road 22, Kemptville;Country Style;251 South Gower Drive;Kemptville;
CSDIND149 - Country Style - 291 Brock Street West, Uxbridge;Country Style;291 Brock Street West;Uxbridge;
CSDIND154 - Country Style - #1-2 670 Rexdale Blvd, Etobicoke;Country Style;#1-2 670 Rexdale Blvd;Etobicoke;
CSDIND156 - Country Style - 4088 Highway 121 Main Street, Kinmount;Country Style;4088 Highway 121 Main Street, PO Box 209;Kinmount;
CSDIND157 - Country Style - 224 Bonnechere St West PO BOX 848, Eganville;Country Style;224 Bonnechere St West PO BOX 848;Eganville;
CSDIND158 - Country Style - 1621 Chemin Kipawa, Temiscaming;Country Style;1621 Chemin Kipawa;Temiscaming;
CSDIND161 - Country Style - RR #1 7329 Indian Line, Wilsonville;Country Style;RR #1 7329 Indian Line;Wilsonville;
CSDIND163 - Country Style - 380 Queensville Sideroad, River Drive Park;Country Style;380 Queensville Sideroad;River Drive Park;
CSDIND165 - Country Style - PO Box 69, 2 Pembroke Street, Cobden;Country Style;PO Box 69, 2 Pembroke Street;Cobden;
CSDIND166 - Country Style - 340 Laurier Avenue West, Ottawa;Country Style;340 Laurier Avenue West;Ottawa;
CSDIND171 - Country Style - PO Box 1625 285 County Rd 44, Kemptville;Country Style;PO Box 1625 285 County Rd 44;Kemptville;
CSDIND178 - Country Style - 2 Corby Road, Markham;Country Style;2 Corby Road;Markham;
CSDIND181 - Country Style - 300 Kingston Road - Unit 2, Pickering;Country Style;300 Kingston Road - Unit 2;Pickering;
CSDIND201 - Country Style - 368 Hwy 94, Corbeil;Country Style;368 Hwy 94;Corbeil;
CSDIND206 - Country Style - 272 Dupont Street , Toronto;Country Style;272 Dupont Street;Toronto;
CSDIND207 - Country Style - 989 Ward Street, Bridgenorth;Country Style;989 Ward Street;Bridgenorth;
CSDIND209 - Country Style - 92 Rue Ontario, Notre Dame Du Nord;Country Style;92 Rue Ontario;Notre Dame Du Nord;
CSDIND210 - Country Style - 9829 Highway 12 West, Warminster;Country Style;9829 Highway 12 West;Warminster;
CSDIND211 - Country Style - 649 Astorville Road, Corbeil;Country Style;649 Astorville Road;Corbeil;
CSDIND220 - Country Style - 849 Highway 54, Ohsweken;Country Style;849 Highway 54;Ohsweken;
CSDIND222 - Country Style - Jiffy Carwash and Gas Bar - 2 Oakdale Road, North York;Country Style;2 Oakdale Road;North York;
CSDIND224 - Country Style - 1406 Mississauga Street, Curve Lake;Country Style;1406 Mississauga Street;Curve Lake;
CSDIND231 - Country Style - Route 430, Sally's Cove;Country Style;Route 430;Sally's Cove;
CSDIND232 - Country Style - RO-9 Convenience - 50 Rolling Hills Drive, Unit 9 -11, Orangeville;Country Style;50 Rolling Hills Drive, Unit 9 - 11;Orangeville;
CSDIND233 - Country Style - L & M Convenience - 43 Dundas Streeet, Deseronto;Country Style;43 Dundas, Old Hwy 2;Deseronto;
CSDIND234 - Country Style - Camden Variety - 425 Camden Road, Napanee;Country Style;425 Camden Road;Napanee;
CSDIND236 - Country Style - 38 Kent Street West, Lindsay, ON;Country Style;38 Kent Street West;Lindsay;
CSDIND238 - Country Style - 1201 Division St. Unit 6C, Kingston;Country Style;1202 Division Street, Unit 6C;Kingston;
CSDIND240 - Country Style - Stouffville Convenience - 6757 Main St., Stouffville;Country Style;6757 Main Streeet;Stouffville;
CSDIND243 - Country Style - J.R.'s Confectionaries-440 Jardun Mine Road, Garden River;Country Style;440 Jardun Mine Road;Garden River;
CSDIND244 - Country Style - Extreme Pita - 47 Main Street, Burin Bay Arm;Country Style;47 Main Street;Burin Arm Bay;
CSDIND245 - Country Style - Samy's Drug Mart - 847 Barton St. E., Hamilton;Country Style;847 Barton Street East;Hamilton;
CSDIND246 - Country Style - MR SUB - 506 Bayfield Street, Barrie;Country Style;506 Bayfield Street North;Barrie;
CSDIND249 - Country Style - BJ's Convenience - 411 West Street, Simcoe, ON;Country Style;411 West Street;Simcoe;
CSDIND251 - Country Style - Moon Inn & Suites - 310 Macpherson Street, Kerrobert;Country Style;310 McPherson Street;Kerrobert;
CSDIND253 - Country Style - IND253 - Scugog Arena, 1655 Reach Street, Port Perry, ON;Country Style;1655 Reach Street;Port Perry;
CSDIND255 - Country Style - Timber & Twine - 79A Main St. S., Glovertown, NL;Country Style;79A Main Street South;Glovertown;
CSDINTL001 - Country Style - SSSINTL001;Country Style;GBI Building, 2282 Pasong Tamo;Extension Makati City;
CSDKET001 - Country Style - Kettle & Stony Point FN - 7119 Lakeshore Road, Unit C, Kettle & Stony Point;Country Style;7119 Lakeshore Road, Unit C;Kette & Stony Point First Nation;
CSDLOB002 - Country Style - 2545 Weston Road, Toronto;Country Style;2545 Weston Road;Toronto;
CSDLOB003 - Country Style - 2805 Eglinton Avenue West, Mississauga;Country Style;2805 Eglinton Avenue West;Mississauga;
CSDMRV006 - Country Style - 2467 Eglinton Ave E, Scarborough;Country Style;2467 Eglinton Ave E;Scarborough;
CSDMRV008 - Country Style - 4285 Lawrence Ave E, Scarborough;Country Style;4285 Lawrence Ave E;Scarborough;
CSDMRV010 - Country Style - 1967 Ellesmere Rd , Scarborough;Country Style;1967 Ellesmere Rd;Scarborough;
CSDMRV011 - Country Style - 30 Sewells Rd, Scarborough;Country Style;30 Sewells Rd;Scarborough;
CSDNAR001 - Country Style - 139 Columbus Drive, Carbonear;Country Style;139 Columbus Drive;Carbonear;
CSDNIC001 - Country Style - 5613 Victoria Avenue, Niagara Falls;Country Style;5613 Victoria Avenue;Niagara Falls;
CSDPET001 - Country Style - 508 Main Street East, Shelburne;Country Style;508 Main Street East;Shelburne;
CSDPET002 - Country Style - 10779 Guelph Line, Campbellville;Country Style;10779 Guelph Line;Campbellville;
CSDPET004 - Country Style - 8155 Torbram Road, Brampton;Country Style;8155 Torbram Road;Brampton;
CSDPET010 - Country Style - 17 Town Line, Orangeville;Country Style;17 Town Line;Orangeville;
CSDPET013 - Country Style - 2711 Barton Street, Hamilton;Country Style;2711 Barton Street;Hamilton;
CSDPET018 - Country Style - 1366 Main St East, Hamilton;Country Style;1366 Main St East;Hamilton;
CSDPET031 - Country Style - 24428 Hwy 48, Baldwin;Country Style;24428 Hwy 48;Baldwin;
CSDPET032 - Country Style - 295 Alma Street, Rockwood;Country Style;295 Alma Street;Rockwood;
CSDPET039 - Country Style - 7017 Wellington County Road 124, Guelph;Country Style;7017 Wellington County Road 124;Guelph;
CSDPET042 - Country Style - 925 - 16th Street East, Owen Sound;Country Style;925 - 16th Street East;Owen Sound;
CSDPET043 - Country Style - 4608 Victoria Avenue, Vineland Station;Country Style;4608 Victoria Avenue;Vineland Station;
CSDPET044 - Country Style - 6692 Highway 11 North, Temagami;Country Style;6692 Highway 11 North;Temagami;
CSDPET045 - Country Style - 121 Route 550, Woodstock;Country Style;121 Route 550;Woodstock;
CSDPET048 - Country Style - 1006 Brock Street S., Whitby;Country Style;1006 Brock Street;Whitby;
CSDPET052 - Country Style - 27 Algonquin Blvd, Timmins;Country Style;27 Algonquin Blvd;Timmins;
CSDPET054 - Country Style - 30 Main Street East, Beeton;Country Style;30 Main Street East;Beeton;
CSDPET057 - Country Style - 292 Brock Road, Aberfoyle;Country Style;292 Brock Road;Aberfoyle;
CSDPET059 - Country Style - 911-917 King Street East, Hamilton;Country Style;911-917 King Street East;Hamilton;
CSDPET060 - Country Style - 5204 Stanley Road, Niagara Falls;Country Style;5204 Stanley Road;Niagara Falls;
CSDPET061 - Country Style - 939 Prospect Street, Fredericton;Country Style;939 Prospect Street;Fredericton;
CSDPET063 - Country Style - Petro Canada - 18423 Hurontario Street, Caledon;Country Style;18423 Hurontario Street;Caledon;
CSDPET067 - Country Style - 475 University Avenue, Charlottetown;Country Style;475 University Avenue;Charlottetown;
CSDPET070 - Country Style - Petro Canada - 2371 25th Side Road, Innisfil;Country Style;2371 25th Sideroad;Innisfil;
CSDPET076 - Country Style - 473 Malpeque Road, Winsloe;Country Style;473 Malpeque Road;Winsloe;
CSDPET077 - Country Style - 419 St. Peters Road, Charlottetown;Country Style;419 St. Peters Road;Charlottetown;
CSDPET078 - Country Style - Petro Canada- 7550 Cavendish Rd., Cavendish;Country Style;7550 Cavendish Road;Cavendish;
CSDPET079 - Country Style - Petro Canada - 564 Barton Street East, Hamilton;Country Style;564 Barton Street East;Hamilton;
CSDPET080 - Country Style - Petro Canada - 519 Granville St., Summerside;Country Style;519 Granville Street;Summerside;
CSDPET081 - Country Style - McBride Petro Canada - 773 Bridge Road, McBride, BC;Country Style;773 Bridge Road;McBride;
CSDPET083 - Country Style - Petro Canada - 5715 Ste-Catherine St., St. Isidore;Country Style;5715 Ste-Catherine St.;St. Isidore;
CSDPET086 - Country Style - Petro Canada - 69 Robie Street, Truro, NS;Country Style;69 Robie Street;Truro;
CSDPET087 - Country Style - Petro Canada - 635717 #10 Highway, Mono;Country Style;635721 Hwy 10;Mono;
CSDPET088 - Country Style - Amberley Cafe - 86721 Bluewater Highway, RR#3, Goderich;Country Style;86721 Bluewater Highway;Goderich;
CSDPIO003 - Country Style - 4499 Bath Rd, Amherstview;Country Style;4499 Bath Rd;Amherstview;
CSDPIO006 - Country Style - 857 10th St, Hanover;Country Style;857 10th St;Hanover;
CSDPIO007 - Country Style - 859 Upper James St., Hamilton;Country Style;859 Upper James St.;Hamilton;
CSDPIO017 - Country Style - 161 Highway 17 East, Wahnapitae;Country Style;161 Highway 17 East;Wahnapitae;
CSDPIO018 - Country Style - 565 Yonge Street, Barrie;Country Style;565 Yonge Street;Barrie;
CSDPIO022 - Country Style - 5572 Hwy 9, Harriston;Country Style;5572 Hwy 9;Harriston;
CSDPIO024 - Country Style - 919 Upper Paradise Road, Hamilton;Country Style;919 Upper Paradise Road;Hamilton;
CSDPIO026 - Country Style - 12 Church Street, Delhi;Country Style;12 Church Street;Delhi;
CSDPIO027 - Country Style - Pioneer Gas Station - 1501 Victoria Road, Fenwick, ON;Country Style;1501 Victoria Road;Fenwick;
CSDPIO028 - Country Style - 2 Talbot Street, Cayuga;Country Style;2 Talbot Street;Cayuga;
CSDPIO504 - Country Style - 91 Bridge Street South, Hastings;Country Style;91 Bridge Street South;Hastings;
CSDPIO505 - Country Style - 2881 Keele Street, Toronto;Country Style;2881 Keele Street;Toronto;
CSDPIO508 - Country Style - Pioneer Gas Station - 6802 County Road 10, Alliston;Country Style;6802 County Road 10;Alliston;
CSDPIO514 - Country Style - Pioneer Gas Station - 6375 Major Mackenzie Dr. E., Markham;Country Style;6375 Major Mackenzie Drive E.;Markham;
CSDPIO515 - Country Style - Pioneer Gas Station - 334 Norwich Ave., Woodstock;Country Style;334 Norwich Avenue;Woodstock;
CSDPIO517 - Country Style - Pioneer Gas Station - 2185 Gerrard St. E., Toronto;Country Style;2185 Gerrard Street East;Toronto;
CSDPUM001 - Country Style - 5455 Steeles Avenue West, Toronto;Country Style;5455 Steeles Avenue West;Toronto;
CSDRAB005 - Country Style - 2275 Lake Shore Blvd. W, Toronto;Country Style;2275 Lake Shore Blvd. W;Toronto;
CSDRAB007 - Country Style - 40 Asquith Avenue, Toronto;Country Style;40 Asquith Avenue;Toronto;
CSDRAB009 - Country Style - 92 lakeshore Road, Port Credit;Country Style;92 lakeshore Road;Port Credit;
CSDRAB010 - Country Style - 4175 Confederation Parkway, Mississauga;Country Style;4175 Confederation Parkway;Mississauga;
CSDSCH001 - Country Style - Scholten Gas Station - 2049 Route 640 Hwy, Hanwell;Country Style;2049 Route 640 Hwy;Hanwell;
CSDSHL022 - Country Style - 8348 Islington Avenue North, Woodbridge;Country Style;8348 Islington Avenue North;Woodbridge;
CSDSHL023 - Country Style - 6073 Highway #3, RR#1, Cayuga;Country Style;6073 Highway #3, RR#1;Cayuga;
CSDSHL024 - Country Style - 13103 Highway 27, RR #2, Phelpston;Country Style;13103 Highway 27, RR #2;Phelpston;
CSDSHL027 - Country Style - 635260 Highway 10, Orangeville;Country Style;635260 Highway 10;Orangeville;
CSDSHL028 - Country Style - 19364 Hwy 48, Mount Albert;Country Style;19364 Hwy 48;Mount Albert;
CSDSHL029 - Country Style - 13947 Hurontario Street, Caledon;Country Style;13947 Hurontario Street;Caledon;
CSDSHL030 - Country Style - 256 Highway 303 Conway, Digby;Country Style;256 Highway 303 Conway;Digby;
CSDSHL032 - Country Style - 2304 Courtright Line, Brigden;Country Style;2304 Courtright Line;Brigden;
CSDSHL033 - Country Style - 10201 Highway 41, Kaladar;Country Style;10201 Highway 41;Kaladar;
CSDSHL037 - Country Style - 1213 Division Street, Kingston;Country Style;1213 Division Street;Kingston;
CSDSHL040 - Country Style - 94 Victoria Street, Alliston;Country Style;94 Victoria Street;Alliston;
CSDSHL041 - Country Style - 31044 Hwy #48, Pefferlaw, ON L0E 1N0;Country Style;31044 Hwy 48;Pefferlaw;
CSDSHL043 - Country Style - 14265 Hwy 41, Cloyne, ON;Country Style;14265 Hwy 41;Cloyne;
CSDSHL044 - Country Style - 58 Transcanada Hwy, North River;Country Style;58 Transcanada Hwy;North River;
CSDSHL046 - Country Style - Shell Gas Station - 113 Belleville Road, stirling;Country Style;113 Belleville Road;Stirling;
CSDSHL051 - Country Style - Shell Gas Station - 12182 Hwy #50, Bolton;Country Style;12182 Hwy #50;Bolton;
CSDSHL054 - Country Style - Shell Gas Station - 232 Main Street, Bobcaygeon;Country Style;232 Main Street;Bobcaygeon;
CSDSTI001 - Country Style - 293 Mackay St, Pembroke;Country Style;293 Mackay St;Pembroke;
CSDSTI002 - Country Style - 7 Vanjumar Drive, Arnprior;Country Style;7 Vanjumar Drive;Arnprior;
CSDUAE002 - Country Style - CS Muroor;Country Style;Building P/1049 C178;Muroor Road, Abu Dhabi;
CSDUAE003 - Country Style - CS ADNEC;Country Style;Office RU07, ADNEC CAPITAL GATE;Khaleej Al Arabi Street, Abu Dhabi;
CSDULT003 - Country Style - 992 Burton Road RR 1, Vars;Country Style;992 Burton Road RR 1;Vars;
CSDULT007 - Country Style - 661 Atherley Road, Orillia;Country Style;661 Atherley Road;Orillia;
CSDULT010 - Country Style - 49 Winchester Road West, Brooklin;Country Style;49 Winchester Road West;Brooklin;
CSDULT013 - Country Style - 607 South Drive, Summerside;Country Style;607 South Drive;Summerside;
CSDULT017 - Country Style - 3342 Highway 35 North, Lindsay;Country Style;3342 Highway 35 North;Lindsay;
